Ticker,Weight
AVGO,
V,
ABBV,
HD,
AMD,
PG,
CSCO,
IBM,
MS,
CAT,
GS,
AXP,
CRM,
RY,
SHOP,
AMAT,
LRCX,
INTU,
GEV,
INTC,
NOW,
UBER,
ACN,
TXN,
DHR,
ANET,
TD,
SPGI,
COF,
GILD,
ADBE,
UNP,
LOW,
PGR,
ADI,
PANW,
DE,
WELL,
HON,
PLD,
VRTX,
BN,
ADP,
ENB,
MELI,
MCK,
BMO,
ICE,
MMC,
BNS,
MMM,
DUK,
CDNS,
MCO,
TT,
SNPS,
CM,
CRH,
AMT,
AEM,
USB,
PNC,
BK,
SHW,
ELV,
ECL,
EQIX,
CI,
WMB,
MRVL,
CMI,
JCI,
CSX,
COR,
TRV,
CL,
ADSK,
STX,
FTNT,
MSI,
CNI,
WDC,
MFC,
KMI,
WDAY,
TRI,
SRE,
PYPL,
AFL,
NXPI,
TRP,
IDXX,
ALL,
MET,
LHX,
NDAQ,
WPM,
DLR,
URI,
ALNY,
ZTS,
DDOG,
EA,
D,
GWW,
EW,
CBRE,
CAH,
OKE,
BKR,
DAL,
ROK,
CARR,
AXON,
XEL,
EXC,
TGT,
FERG,
FICO,
TEAM,
PAYX,
FNV,
PRU,
LNG,
KDP,
CCJ,
CCI,
A,
PEG,
TRGP,
EBAY,
MLM,
IQV,
NUE,
HIG,
ZS,
FISV,
VEEV,
KEYS,
STT,
CLS,
EQT,
KMB,
FIX,
MDB,
ACGL,
KGC,
SLF,
XYL,
KVUE,
IR,
HUM,
RJF,
HPE,
WTW,
CIEN,
VICI,
LPLA,
NTR,
SYF,
VRSK,
KHC,
ADM,
MTD,
EME,
TSCO,
FSLR,
DOV,
ATO,
DTE,
BR,
ULTA,
CBOE,
DLTR,
FTS,
ES,
BIIB,
TPR,
PPL,
STLD,
GIS,
STE,
CNP,
PHM,
IRM,
VLTO,
LDOS,
LULU,
IOT,
HUBB,
PPG,
WAT,
NTAP,
TROW,
PBA,
HPQ,
RIVN,
VRSN,
WSM,
RPRX,
LH,
PTC,
SBAC,
IP,
EXPD,
CHD,
DGX,
TWLO,
CNC,
CASY,
GIB,
NI,
PFG,
HUBS,
TYL,
LUGDF,
SW,
RBA,
TPL,
EXAS,
WST,
TRMB,
AMCR,
JBHT,
FTI,
INCY,
CHRW,
RGLD,
GPC,
BG,
LII,
XPO,
FTV,
GWRE,
PNR,
USFD,
DOW,
EVRG,
MKC,
GDDY,
WY,
IT,
LNT,
BURL,
HOLX,
TRU,
J,
COO,
BWXT,
OKTA,
JLL,
BBY,
FFIV,
ITT,
DECK,
EMA,
DOCU,
AVY,
DT,
GGG,
ALLE,
EQH,
EG,
BALL,
IEX,
HRL,
GH,
NTNX,
HII,
CLX,
WCC,
REG,
AKAM,
CNH,
BSY,
BLD,
BJ,
IVZ,
WMS,
PCOR,
DOC,
AIZ,
HAS,
RVTY,
BXP,
CCK,
GIL,
AYI,
DAY,
SCI,
CNM,
FDS,
EHC,
WTRG,
STN,
DCI,
CFLT,
ELAN,
MANH,
LSCC,
OVV,
PEGA,
FIVE,
