Ticker,Weight
MMM,
ABT,
ABBV,
ACN,
ADBE,
AMD,
AFL,
A,
AEM,
APD,
ABNB,
ALNY,
GOOGL,
AMZN,
AEE,
AEP,
AXP,
AIG,
AMT,
AWK,
AMP,
AME,
AMGN,
ADI,
AON,
APO,
AAPL,
AMAT,
APP,
ACGL,
ADM,
ARES,
AJG,
ASTS,
T,
TEAM,
ATO,
ADSK,
ADP,
AVB,
AXON,
BKR,
BAC,
BMO,
BK,
BCE,
BDX,
WRB,
BIIB,
BLK,
XYZ,
BE,
BKNG,
BSX,
BMY,
AVGO,
BR,
BAM,
BN,
BRO,
CDNS,
CCJ,
CM,
CNI,
CP,
COF,
CAH,
CG,
CCL,
CARR,
CASY,
CAT,
CBRE,
CLS,
COR,
CNC,
CHTR,
LNG,
CVX,
CB,
CHD,
CTAS,
CSCO,
C,
CFG,
NET,
CME,
CMS,
KO,
COHR,
COIN,
CL,
CMCSA,
COP,
ED,
STZ,
CEG,
CPRT,
CPAY,
CSGP,
COST,
CTRA,
CRH,
CRWD,
CCI,
CSX,
CMI,
CVS,
DHI,
DHR,
DDOG,
DE,
DELL,
DAL,
DXCM,
FANG,
DLR,
DLTR,
D,
DASH,
DOV,
DTE,
DUK,
EBAY,
ECL,
EIX,
EW,
EA,
ELV,
LLY,
EME,
EMR,
ENB,
ETR,
EOG,
EQT,
EFX,
EQIX,
ES,
EXC,
EXPD,
XOM,
FICO,
FERG,
FIS,
FITB,
FSLR,
FE,
FISV,
FLEX,
FTNT,
FTS,
FNV,
GEHC,
GEV,
GIS,
GM,
GILD,
GS,
GWW,
HAL,
HIG,
HCA,
HSY,
HPE,
HLT,
HD,
HON,
HPQ,
HUBB,
HUM,
IDXX,
ITW,
ILMN,
IMO,
IR,
PODD,
INTC,
IBKR,
IBM,
IP,
INTU,
ISRG,
IQV,
IRM,
JBL,
JNJ,
JCI,
JPM,
KDP,
KEYS,
KMB,
KMI,
KGC,
KKR,
KLAC,
KR,
LH,
LVS,
LDOS,
LEN,
LIN,
LYV,
LMT,
L,
LOW,
LPLA,
LULU,
MFC,
MPC,
MKL,
MAR,
MMC,
MLM,
MRVL,
MA,
MCD,
MCK,
MELI,
MRK,
MET,
MTD,
MCHP,
MU,
MSFT,
MDLZ,
MDB,
MPWR,
MCO,
MS,
NDAQ,
NTAP,
NFLX,
NEM,
NSC,
NTRS,
NRG,
NUE,
NTR,
NVR,
NXPI,
OXY,
OMC,
ON,
OKE,
ORCL,
ORLY,
PCAR,
PANW,
PAAS,
PH,
PAYX,
PYPL,
PBA,
PEP,
PFE,
PCG,
PSX,
PPL,
PG,
PGR,
PLD,
PRU,
PTC,
PEG,
PSA,
PHM,
PSTG,
QCOM,
PWR,
DGX,
RL,
RJF,
O,
RDDT,
REGN,
RF,
RSG,
RMD,
QSR,
RIVN,
HOOD,
RBLX,
RKT,
RKLB,
ROK,
ROL,
ROP,
RY,
RTX,
SPGI,
CRM,
IOT,
SBAC,
SCHW,
SRE,
NOW,
SHOP,
SLB,
SNOW,
SO,
SSNC,
STT,
STLD,
STE,
MSTR,
SYK,
SLF,
SU,
SYM,
SYF,
SNPS,
SYY,
TROW,
TTWO,
TPR,
TRGP,
TGT,
TRP,
TEL,
TECK,
TDY,
TXN,
ALL,
BNS,
CI,
KHC,
PNC,
TMO,
TRI,
TKO,
TMUS,
TOST,
TD,
TSCO,
TW,
TT,
TRV,
TWLO,
USB,
UBER,
UI,
ULTA,
UNP,
UAL,
URI,
UNH,
VLO,
VEEV,
VLTO,
VRSN,
VRSK,
VZ,
VRTX,
VICI,
V,
VMC,
WMT,
DIS,
WBD,
WCN,
WM,
WAT,
WEC,
WFC,
WELL,
WDC,
WAB,
WPM,
WMB,
WSM,
WTW,
WDAY,
XEL,
XYL,
YUM,
ZTS,
ZM,
ZS,
AYI,
WMS,
ACM,
AVAV,
AKAM,
ALB,
ALGN,
ALLE,
LNT,
ALLY,
AFG,
AMKR,
AR,
AIZ,
AVY,
BSY,
BBY,
BJ,
BAH,
BLDR,
BG,
BXP,
CHRW,
CACI,
CPT,
CSL,
CRS,
GIB,
CLX,
CNH,
CFLT,
COO,
CNM,
CR,
CCK,
DAY,
DECK,
DKS,
DOCU,
DCI,
DOW,
DTM,
DD,
DT,
ELAN,
EMA,
EHC,
ENSG,
EPAM,
EQH,
WTRG,
EG,
EVRG,
EXAS,
FFIV,
FDS,
FTV,
FOXA,
BEN,
IT,
GEN,
GPC,
GFL,
GIL,
GPN,
GL,
GMED,
GDDY,
GGG,
GH,
GWRE,
HAS,
DOC,
HL,
JKHY,
HOLX,
HST,
HUBS,
H,
IEX,
INCY,
IVZ,
INVH,
IONS,
ITT,
IVPAF,
J,
JLL,
KIM,
LAMR,
LSCC,
LII,
LECO,
LYB,
MTSI,
MANH,
CART,
MKC,
MEDP,
MGM,
MKSI,
MRNA,
NXT,
NI,
NDSN,
NTNX,
NVT,
OKTA,
OHI,
OVV,
PKG,
PEGA,
PNR,
PEN,
PR,
PNW,
PINS,
PFG,
PCOR,
RMBS,
RBA,
REG,
RGA,
RNR,
RVTY,
RCI,
RBRK,
RYAN,
SEIC,
SCI,
SNAP,
SNA,
SOLV,
SGI,
SPXC,
SWK,
STN,
SF,
SMMT,
FTI,
TU,
TEM,
THC,
TPL,
SJM,
NYT,
TOL,
BLD,
TRU,
TRMB,
TYL,
ULS,
U,
UNM,
USFD,
VTRS,
WPC,
W,
WCC,
WST,
WYNN,
XPO,
ZBH,
