Ticker,Weight
VTI,0.125
VEA,0.125
VWO,0.125
BND,0.125
BNDX,0.125
VGIT,0.0625
VGLT,0.0625
IAU,0.085
PDBC,0.085
VNQ,0.04
VNQI,0.04
