Ticker,Weight
A,
AA,
AAPL,
ABBV,
ABEV,
ABNB,
ABT,
ACGL,
ACM,
ACN,
ADBE,
ADI,
ADM,
ADP,
ADSK,
AEE,
AEG,
AEM,
AEP,
AER,
AFL,
AFRM,
AGI,
AGNC,
AIG,
AIZ,
AJG,
AKAM,
ALAB,
ALB,
ALC,
ALGN,
ALL,
ALLE,
ALLY,
ALNY,
AMAT,
AMCR,
AMD,
AME,
AMGN,
AMH,
AMP,
AMRZ,
AMT,
AMX,
AMZN,
ANET,
AON,
APD,
APG,
APH,
APO,
APP,
APTV,
AR,
ARCC,
ARES,
ARGX,
ARM,
AS,
ASML,
ASND,
ASTS,
ASX,
ATI,
ATO,
AU,
AVAV,
AVB,
AVGO,
AVY,
AWK,
AXIA,
AXON,
AXP,
AYI,
AZN,
AZO,
B,
BA,
BABA,
BAC,
BALL,
BAM,
BAP,
BBD,
BBDO,
BBIO,
BBVA,
BBY,
BCE,
BCH,
BCS,
BDX,
BE,
BEKE,
BEN,
BG,
BHP,
BIDU,
BIIB,
BIP,
BJ,
BK,
BKNG,
BKR,
BLD,
BLDR,
BLK,
BMNR,
BMO,
BMY,
BN,
BNS,
BNTX,
BP,
BR,
BRK-B,
BRO,
BSAC,
BSBR,
BSX,
BSY,
BTI,
BUD,
BURL,
BWXT,
BX,
BXP,
C,
CACI,
CAH,
CARR,
CART,
CASY,
CAT,
CB,
CBRE,
CCEP,
CCI,
CCJ,
CCK,
CCL,
CDNS,
CDW,
CEG,
CF,
CFG,
CG,
CHD,
CHKP,
CHRW,
CHT,
CHTR,
CHWY,
CI,
CIEN,
CINF,
CL,
CLH,
CLS,
CLX,
CM,
CMCSA,
CME,
CMG,
CMI,
CMS,
CNA,
CNC,
CNH,
CNI,
CNP,
CNQ,
COF,
COHR,
COIN,
COO,
COP,
COR,
COST,
CP,
CPAY,
CPNG,
CPRT,
CPT,
CQP,
CRBG,
CRCL,
CRDO,
CRH,
CRM,
CRS,
CRWD,
CRWV,
CSCO,
CSGP,
CSL,
CSX,
CTAS,
CTRA,
CTSH,
CTVA,
CVE,
CVNA,
CVS,
CVX,
CW,
CX,
CYBR,
D,
DAL,
DASH,
DAY,
DB,
DD,
DDOG,
DE,
DECK,
DELL,
DEO,
DG,
DGX,
DHI,
DHR,
DIS,
DKNG,
DKS,
DLR,
DLTR,
DOC,
DOCU,
DOV,
DOW,
DPZ,
DRI,
DT,
DTE,
DTM,
DUK,
DVN,
DXCM,
E,
EA,
EBAY,
EC,
ECL,
ED,
EFX,
EG,
EHC,
EIX,
EL,
ELAN,
ELS,
ELV,
EMA,
EMBJ,
EME,
EMR,
ENB,
ENTG,
EOG,
EPAM,
EPD,
EQH,
EQIX,
EQNR,
EQR,
EQT,
ERIC,
ERIE,
ES,
ESLT,
ESS,
ET,
ETN,
ETR,
EVR,
EVRG,
EW,
EWBC,
EXAS,
EXC,
EXE,
EXEL,
EXPD,
EXPE,
EXR,
F,
FANG,
FAST,
FCNCA,
FCX,
FDX,
FE,
FER,
FERG,
FFIV,
FHN,
FICO,
FIG,
FIS,
FISV,
FITB,
FIX,
FLEX,
FLUT,
FMS,
FMX,
FN,
FNF,
FNV,
FOX,
FOXA,
FSLR,
FTAI,
FTI,
FTNT,
FTS,
FTV,
FUTU,
FWONK,
GD,
GDDY,
GE,
GEHC,
GEN,
GEV,
GFI,
GFL,
GFS,
GGG,
GH,
GIB,
GILD,
GIS,
GLPI,
GLW,
GM,
GMAB,
GMED,
GOOG,
GOOGL,
GPC,
GPN,
GRAB,
GRMN,
GS,
GSK,
GWRE,
GWW,
H,
HAL,
HAS,
HBAN,
HCA,
HD,
HDB,
HEI,
HEI-A,
HIG,
HII,
HL,
HLI,
HLN,
HLT,
HMC,
HMY,
HOLX,
HON,
HOOD,
HPE,
HPQ,
HRL,
HSBC,
HST,
HSY,
HTHT,
HUBB,
HUBS,
HUM,
HWM,
IBKR,
IBM,
IBN,
ICE,
ICLR,
IDXX,
IEX,
IFF,
IHG,
ILMN,
IMO,
INCY,
INFY,
ING,
INSM,
INTC,
INTU,
INVH,
IONQ,
IONS,
IOT,
IP,
IQV,
IR,
IREN,
IRM,
ISRG,
IT,
ITT,
ITUB,
ITW,
IX,
J,
JBHT,
JBL,
JBS,
JCI,
JD,
JEF,
JHX,
JKHY,
JLL,
JNJ,
JOBY,
JPM,
K,
KB,
KDP,
KEP,
KEY,
KEYS,
KGC,
KHC,
KIM,
KKR,
KLAC,
KLAR,
KMB,
KMI,
KO,
KR,
KSPI,
KTOS,
KVUE,
L,
LAMR,
LDOS,
LECO,
LEN,
LH,
LHX,
LI,
LII,
LIN,
LITE,
LLY,
LMT,
LNG,
LNT,
LOGI,
LOW,
LPLA,
LRCX,
LTM,
LULU,
LUV,
LVS,
LYB,
LYG,
LYV,
MA,
MAA,
MAR,
MAS,
MCD,
MCHP,
MCK,
MCO,
MDB,
MDGL,
MDLZ,
MDT,
MEDP,
MELI,
MET,
META,
MFC,
MFG,
MGA,
MKC,
MKL,
MLI,
MLM,
MMC,
MMM,
MNST,
MO,
MPC,
MPLX,
MPWR,
MRK,
MRVL,
MS,
MSCI,
MSFT,
MSI,
MSTR,
MT,
MTB,
MTD,
MTSI,
MTZ,
MU,
MUFG,
NBIS,
NBIX,
NDAQ,
NDSN,
NEE,
NEM,
NET,
NFLX,
NGG,
NI,
NIO,
NKE,
NLY,
NMR,
NOC,
NOK,
NOW,
NRG,
NSC,
NTAP,
NTES,
NTNX,
NTR,
NTRA,
NTRS,
NU,
NUE,
NVDA,
NVO,
NVR,
NVS,
NVT,
NWG,
NXPI,
NXT,
O,
ODFL,
OHI,
OKE,
OKLO,
OKTA,
OMC,
ON,
ONC,
ONON,
ORCL,
ORLY,
OTIS,
OWL,
OXY,
PAA,
PAAS,
PANW,
PAYX,
PBA,
PBR,
PBR-A,
PCAR,
PCG,
PCOR,
PDD,
PEG,
PEN,
PEP,
PFE,
PFG,
PFGC,
PG,
PGR,
PH,
PHG,
PHM,
PINS,
PKG,
PKX,
PLD,
PLTR,
PM,
PNC,
PNR,
PODD,
PPG,
PPL,
PR,
PRU,
PSA,
PSKY,
PSTG,
PSX,
PTC,
PUK,
PWR,
PYPL,
Q,
QCOM,
QSR,
QXO,
RACE,
RBA,
RBC,
RBLX,
RBRK,
RCI,
RCL,
RDDT,
RDY,
REG,
REGN,
RELX,
RF,
RGA,
RGLD,
RIO,
RIVN,
RJF,
RKLB,
RKT,
RL,
RMD,
RNR,
ROIV,
ROK,
ROKU,
ROL,
ROP,
ROST,
RPM,
RPRX,
RS,
RSG,
RTO,
RTX,
RVMD,
RVTY,
RY,
RYAAY,
RYAN,
SAN,
SAP,
SATS,
SBAC,
SBS,
SBUX,
SCCO,
SCHW,
SE,
SF,
SGI,
SHEL,
SHG,
SHOP,
SHW,
SLB,
SLF,
SMCI,
SMFG,
SMMT,
SN,
SNA,
SNAP,
SNDK,
SNN,
SNOW,
SNPS,
SNX,
SNY,
SO,
SOFI,
SOLV,
SONY,
SPG,
SPGI,
SPOT,
SRE,
SSNC,
STE,
STLA,
STLD,
STM,
STT,
STX,
STZ,
SU,
SUI,
SUZ,
SW,
SWK,
SYF,
SYK,
SYM,
SYY,
T,
TAK,
TCOM,
TD,
TDG,
TDY,
TEAM,
TECK,
TEF,
TEL,
TEM,
TER,
TEVA,
TFC,
TGT,
THC,
TJX,
TKO,
TLK,
TLN,
TM,
TME,
TMO,
TMUS,
TOL,
TOST,
TPG,
TPL,
TPR,
TRGP,
TRI,
TRMB,
TROW,
TRP,
TRU,
TRV,
TS,
TSCO,
TSEM,
TSLA,
TSM,
TSN,
TT,
TTD,
TTE,
TTWO,
TU,
TW,
TWLO,
TXN,
TXRH,
TXT,
TYL,
U,
UAL,
UBER,
UBS,
UDR,
UHS,
UI,
UL,
ULS,
ULTA,
UMC,
UNH,
UNM,
UNP,
UPS,
URI,
USB,
USFD,
UTHR,
V,
VALE,
VEEV,
VG,
VICI,
VIK,
VIV,
VLO,
VLTO,
VMC,
VNOM,
VOD,
VRSK,
VRSN,
VRT,
VRTX,
VST,
VTR,
VTRS,
VZ,
W,
WAB,
WAT,
WBD,
WCC,
WCN,
WDAY,
WDC,
WDS,
WEC,
WELL,
WES,
WF,
WFC,
WIT,
WM,
WMB,
WMG,
WMS,
WMT,
WPC,
WPM,
WRB,
WSM,
WSO,
WST,
WTW,
WWD,
WY,
WYNN,
XEL,
XOM,
XPEV,
XPO,
XYL,
XYZ,
YMM,
YPF,
YUM,
YUMC,
Z,
ZBH,
ZBRA,
ZM,
ZS,
ZTO,
ZTS,
