Ticker,Weight
ITOT,
MCHI,
EWG,
EWJ,
INDA,
EWU,
EWQ,
EWI,
EWC,
EWZ,
EWW,
EWA,
EWP,
EWY,
EWT,
EIDO,
TUR,
EWN,
KSA,
EPOL,
EWL,
GLD,
BND,
BNDX,
VGSH,
VGIT,
VGLT,
VNQ,
VNQI,
PDBC,
